,date,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_home
2128,2019-10-27,1,1,1.0,1.0,1.0,2.1,44.0,20,13.0,2.0,17.0,0.0,0.0,0.0,1,19,14,6,0.3333333333333333,2.0,6.666666666666667,0.6666666666666666,23.76666666666667,0.3333333333333333,0.0,0.0,14,0
2129,2019-11-02,2,0,3.0,2.0,1.5,1.8,30.0,20,12.0,9.0,18.6,1.0,0.0,0.0,0,18,15,5,0.6666666666666666,0.6666666666666666,10.0,1.3333333333333333,19.1,0.3333333333333333,0.0,0.0,14,1
2130,2019-11-09,3,1,2.0,1.0,2.4,1.8,35.0,20,21.0,9.0,19.4,0.0,0.0,0.0,1,2,15,5,1.3333333333333333,1.3333333333333333,10.0,3.6666666666666665,17.900000000000002,0.3333333333333333,0.0,0.0,14,1
2131,2019-11-25,4,0,0.0,2.0,0.6,2.3,39.0,20,11.0,5.0,19.9,1.0,0.0,0.0,0,1,20,0,2.0,1.3333333333333333,15.333333333333334,6.666666666666667,18.33333333333333,0.3333333333333333,0.0,0.0,14,0
2132,2019-11-30,5,1,2.0,2.0,0.3,2.4,25.0,20,6.0,3.0,26.2,2.0,0.0,0.0,1,12,12,5,1.6666666666666667,1.6666666666666667,14.666666666666666,7.666666666666667,19.3,0.6666666666666666,0.0,0.0,14,0
2133,2019-12-08,7,1,2.0,1.0,0.9,1.7,46.0,20,12.0,6.0,17.0,0.0,0.0,0.0,1,16,14,6,1.3333333333333333,1.6666666666666667,12.666666666666666,5.666666666666667,21.83333333333333,1.0,0.0,0.0,14,1
2134,2019-12-21,9,1,1.0,0.0,0.5,1.3,43.0,7,8.0,3.0,23.6,0.0,0.0,0.0,1,6,15,5,1.3333333333333333,1.6666666666666667,9.666666666666666,4.666666666666667,21.03333333333333,1.0,0.0,0.0,14,1
2135,2019-12-26,10,0,1.0,4.0,0.8,1.9,28.0,7,7.0,2.0,18.9,0.0,0.0,0.0,0,13,17,3,1.6666666666666667,1.0,8.666666666666666,4.0,22.266666666666666,0.6666666666666666,0.0,0.0,14,0
2136,2019-12-28,12,1,1.0,2.0,1.8,2.9,43.0,7,20.0,5.0,16.5,0.0,0.0,0.0,1,7,15,5,1.3333333333333333,1.6666666666666667,9.0,3.6666666666666665,19.83333333333333,0.0,0.0,0.0,14,0
2137,2020-01-01,13,1,0.0,3.0,0.7,2.6,24.0,4,5.0,2.0,21.1,0.0,0.0,0.0,1,10,15,2,1.0,2.0,11.666666666666666,3.333333333333333,19.666666666666668,0.0,0.0,0.0,14,0
2138,2020-01-11,14,0,1.0,1.0,0.2,1.6,35.0,20,5.0,1.0,25.1,0.0,0.0,0.0,0,19,15,5,0.6666666666666666,3.0,10.666666666666666,3.0,18.83333333333333,0.0,0.0,0.0,14,0
2139,2020-01-18,15,1,1.0,0.0,0.6,2.4,31.0,20,7.0,2.0,17.3,0.0,0.0,0.0,1,5,17,5,0.6666666666666666,2.0,10.0,2.6666666666666665,20.9,0.0,0.0,0.0,14,1
2140,2020-01-21,16,0,2.0,2.0,1.3,1.8,45.0,20,9.0,3.0,13.4,0.0,0.0,0.0,0,7,19,1,0.6666666666666666,1.3333333333333333,5.666666666666667,1.6666666666666667,21.166666666666668,0.0,0.0,0.0,14,0
2141,2020-02-16,18,0,0.0,4.0,0.9,2.6,32.0,20,10.0,2.0,19.5,1.0,0.0,0.0,0,0,16,6,1.3333333333333333,1.0,7.0,2.0,18.6,0.0,0.0,0.0,14,0
2142,2020-02-22,19,0,0.0,1.0,0.2,1.6,55.0,20,8.0,2.0,24.5,0.0,0.0,0.0,0,6,15,5,1.0,2.0,8.666666666666666,2.333333333333333,16.733333333333334,0.3333333333333333,0.0,0.0,14,0
2143,2020-03-07,21,0,1.0,0.0,2.8,0.6,61.0,17,13.0,6.0,14.5,0.0,0.0,1.0,0,16,15,5,0.6666666666666666,2.333333333333333,9.0,2.333333333333333,19.133333333333336,0.3333333333333333,0.0,0.0,14,1
2144,2020-06-24,24,1,1.0,1.0,0.9,1.6,52.0,16,13.0,3.0,20.9,0.0,0.0,0.0,1,1,18,2,0.3333333333333333,1.6666666666666667,10.333333333333334,3.333333333333333,19.5,0.3333333333333333,0.0,0.3333333333333333,14,0
2145,2020-07-01,25,0,4.0,1.0,1.8,1.6,45.0,12,12.0,7.0,18.4,0.0,0.0,0.0,0,2,18,2,0.6666666666666666,0.6666666666666666,11.333333333333334,3.6666666666666665,19.966666666666665,0.0,0.0,0.3333333333333333,14,1
2146,2020-07-05,26,1,2.0,2.0,1.4,2.1,57.0,12,11.0,4.0,21.5,1.0,0.0,0.0,1,18,14,6,2.0,0.6666666666666666,12.666666666666666,5.333333333333333,17.933333333333334,0.0,0.0,0.3333333333333333,14,0
2147,2020-07-08,27,0,0.0,5.0,0.3,2.8,27.0,16,6.0,1.0,20.8,0.0,0.0,0.0,0,12,18,2,2.333333333333333,1.3333333333333333,12.0,4.666666666666667,20.266666666666666,0.3333333333333333,0.0,0.0,14,0
2148,2020-07-15,29,1,1.0,3.0,1.1,1.5,52.0,19,22.0,6.0,20.7,1.0,0.0,0.0,1,17,18,2,2.0,2.6666666666666665,9.666666666666666,4.0,20.23333333333333,0.3333333333333333,0.0,0.0,14,0
2149,2020-07-20,30,0,0.0,0.0,0.9,0.8,39.0,7,12.0,1.0,14.5,0.0,0.0,0.0,0,4,18,0,1.0,3.333333333333333,13.0,3.6666666666666665,21.0,0.6666666666666666,0.0,0.0,14,0
2150,2020-07-26,31,1,1.0,3.0,0.1,0.6,26.0,7,3.0,2.0,21.2,0.0,0.0,0.0,1,11,16,6,0.3333333333333333,2.6666666666666665,13.333333333333334,2.6666666666666665,18.666666666666668,0.3333333333333333,0.0,0.0,14,0
2151,2020-09-12,0,0,2.0,0.0,1.6,1.0,42.0,17,15.0,2.0,17.6,1.0,0.0,0.0,0,18,20,5,0.6666666666666666,2.0,12.333333333333334,3.0,18.8,0.3333333333333333,0.0,0.0,14,1
2152,2020-09-20,11,1,0.0,3.0,0.5,1.8,47.0,17,6.0,0.0,21.3,0.0,0.0,0.0,1,4,14,6,1.0,1.0,10.0,1.6666666666666667,17.766666666666666,0.3333333333333333,0.0,0.0,14,0
2153,2020-09-27,22,0,1.0,1.0,1.0,2.9,34.0,20,5.0,0.0,19.1,0.0,1.0,1.0,0,17,14,6,1.0,2.0,8.0,1.3333333333333333,20.03333333333333,0.3333333333333333,0.0,0.0,14,0
2154,2020-10-17,33,1,1.0,4.0,0.9,2.3,37.0,10,7.0,4.0,20.6,0.0,0.0,0.0,1,13,20,5,1.0,1.3333333333333333,8.666666666666666,0.6666666666666666,19.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0
2155,2020-10-25,34,0,1.0,1.0,0.3,0.7,37.0,19,5.0,2.0,21.2,1.0,0.0,0.0,0,19,16,6,0.6666666666666666,2.6666666666666665,6.0,1.3333333333333333,20.33333333333333,0.0,0.3333333333333333,0.3333333333333333,14,0
2156,2020-11-01,35,1,2.0,1.0,2.9,1.5,39.0,19,10.0,3.0,17.8,0.0,1.0,1.0,1,7,14,6,1.0,2.0,5.666666666666667,2.0,20.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,1
2157,2020-11-06,36,0,0.0,2.0,0.3,0.7,39.0,19,4.0,2.0,15.2,1.0,0.0,0.0,0,16,20,4,1.3333333333333333,2.0,7.333333333333333,3.0,19.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0
2158,2020-11-21,37,1,0.0,2.0,0.3,1.5,30.0,20,8.0,1.0,23.7,0.0,0.0,0.0,1,5,12,5,1.0,1.3333333333333333,6.333333333333333,2.333333333333333,18.066666666666663,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,0
2159,2020-11-27,1,0,2.0,0.0,1.3,0.6,43.0,17,14.0,7.0,19.5,2.0,0.0,0.0,0,6,20,4,0.6666666666666666,1.6666666666666667,7.333333333333333,2.0,18.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,1
2160,2020-12-16,4,0,2.0,5.0,1.5,2.7,32.0,17,10.0,4.0,13.9,1.0,0.0,0.0,0,9,18,2,0.6666666666666666,1.3333333333333333,8.666666666666666,3.333333333333333,19.466666666666665,1.0,0.0,0.0,14,0
2161,2020-12-19,5,1,1.0,1.0,1.4,1.0,49.0,17,11.0,4.0,22.3,2.0,1.0,1.0,1,8,20,5,1.3333333333333333,2.333333333333333,10.666666666666666,4.0,19.03333333333333,1.0,0.0,0.0,14,0
2162,2020-12-26,6,0,0.0,2.0,0.3,3.0,26.0,20,7.0,2.0,21.2,0.0,0.0,0.0,0,12,20,5,1.6666666666666667,2.0,11.666666666666666,5.0,18.566666666666663,1.6666666666666667,0.3333333333333333,0.3333333333333333,14,0
2163,2020-12-30,7,1,0.0,0.0,0.5,1.4,28.0,20,8.0,2.0,17.0,0.0,0.0,0.0,1,11,20,2,1.0,2.6666666666666665,9.333333333333334,3.333333333333333,19.13333333333333,1.0,0.3333333333333333,0.3333333333333333,14,0
2164,2021-01-03,8,1,1.0,2.0,0.5,0.6,44.0,20,8.0,2.0,15.1,0.0,0.0,0.0,1,10,14,6,0.3333333333333333,1.0,8.666666666666666,2.6666666666666665,20.166666666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,0
2165,2021-01-18,10,0,0.0,3.0,0.2,2.4,34.0,17,4.0,1.0,17.3,0.0,0.0,0.0,0,0,20,0,0.3333333333333333,1.3333333333333333,7.666666666666667,2.0,17.766666666666662,0.0,0.0,0.0,14,0
2166,2021-01-23,2,0,0.0,2.0,0.5,2.3,42.0,19,7.0,1.0,14.5,0.0,0.0,0.0,0,1,20,5,0.3333333333333333,1.6666666666666667,6.666666666666667,1.6666666666666667,16.466666666666665,0.0,0.0,0.0,14,0
2167,2021-01-26,12,1,1.0,2.0,1.4,0.7,42.0,16,22.0,5.0,22.0,4.0,0.0,0.0,1,9,18,1,0.3333333333333333,2.333333333333333,6.333333333333333,1.3333333333333333,15.633333333333333,0.0,0.0,0.0,14,0
2168,2021-01-30,13,0,2.0,0.0,1.7,0.8,40.0,13,13.0,3.0,17.1,2.0,0.0,0.0,0,7,12,5,0.3333333333333333,2.333333333333333,11.0,2.333333333333333,17.933333333333334,1.3333333333333333,0.0,0.0,14,1
2169,2021-02-02,14,1,1.0,2.0,1.9,0.7,61.0,13,21.0,5.0,16.2,1.0,0.0,0.0,1,6,20,1,1.0,1.3333333333333333,14.0,3.0,17.866666666666664,2.0,0.0,0.0,14,0
2170,2021-02-06,15,1,3.0,2.0,0.7,1.3,27.0,13,6.0,4.0,16.1,1.0,0.0,0.0,1,16,15,5,1.3333333333333333,1.3333333333333333,18.666666666666668,4.333333333333333,18.433333333333334,2.333333333333333,0.0,0.0,14,1
2171,2021-02-15,16,0,0.0,2.0,0.6,2.2,36.0,15,10.0,4.0,20.5,1.0,0.0,0.0,0,5,20,0,2.0,1.3333333333333333,13.333333333333334,4.0,16.466666666666665,1.3333333333333333,0.0,0.0,14,0
2172,2021-02-21,17,0,1.0,3.0,0.4,1.7,29.0,13,10.0,6.0,23.0,0.0,0.0,0.0,0,13,19,6,1.3333333333333333,2.0,12.333333333333334,4.333333333333333,17.599999999999998,1.0,0.0,0.0,14,0
2173,2021-02-27,18,1,1.0,1.0,1.7,1.1,48.0,15,19.0,6.0,18.9,1.0,0.0,0.0,1,19,20,5,1.3333333333333333,2.333333333333333,8.666666666666666,4.666666666666667,19.866666666666664,0.6666666666666666,0.0,0.0,14,0
2174,2021-03-12,20,1,1.0,1.0,1.5,0.9,49.0,15,12.0,3.0,15.8,0.0,0.0,0.0,1,1,20,4,0.6666666666666666,2.0,13.0,5.333333333333333,20.8,0.6666666666666666,0.0,0.0,14,0
2175,2021-03-20,21,0,0.0,3.0,0.1,0.9,35.0,15,3.0,1.0,19.5,0.0,0.0,0.0,0,4,20,5,1.0,1.6666666666666667,13.666666666666666,5.0,19.23333333333333,0.3333333333333333,0.0,0.0,14,0
2176,2021-04-04,23,1,2.0,2.0,3.4,2.7,42.0,19,22.0,6.0,13.9,0.0,0.0,0.0,1,17,14,6,0.6666666666666666,1.6666666666666667,11.333333333333334,3.333333333333333,18.066666666666663,0.3333333333333333,0.0,0.0,14,0
2177,2021-04-17,25,1,3.0,2.0,2.2,1.9,34.0,19,16.0,6.0,19.1,0.0,0.0,0.0,1,18,12,5,1.0,2.0,12.333333333333334,3.333333333333333,16.4,0.0,0.0,0.0,14,1
2178,2021-04-24,26,0,1.0,1.0,1.0,2.4,32.0,19,7.0,4.0,16.0,0.0,0.0,0.0,0,11,12,5,1.6666666666666667,2.333333333333333,13.666666666666666,4.333333333333333,17.499999999999996,0.0,0.0,0.0,14,0
2179,2021-05-02,27,1,0.0,2.0,0.3,2.0,39.0,19,5.0,1.0,20.4,0.0,0.0,0.0,1,0,14,6,2.0,1.6666666666666667,15.0,5.333333333333333,16.333333333333332,0.0,0.0,0.0,14,0
2180,2021-05-07,28,0,4.0,2.0,2.7,2.2,32.0,19,14.0,6.0,17.2,2.0,0.0,0.0,0,10,20,4,1.3333333333333333,1.6666666666666667,9.333333333333334,3.6666666666666665,18.5,0.0,0.0,0.0,14,1
2181,2021-05-14,29,1,3.0,4.0,2.2,1.5,18.0,19,9.0,3.0,17.8,1.0,1.0,2.0,1,12,20,4,1.6666666666666667,1.6666666666666667,8.666666666666666,3.6666666666666665,17.866666666666664,0.6666666666666666,0.0,0.0,14,0
2182,2021-05-23,31,0,2.0,0.0,1.3,1.0,36.0,19,9.0,3.0,21.4,0.0,1.0,1.0,0,8,16,6,2.333333333333333,2.6666666666666665,9.333333333333334,3.333333333333333,18.466666666666665,1.0,0.3333333333333333,0.6666666666666666,14,1
2183,2021-08-15,0,1,2.0,4.0,1.8,2.7,46.0,19,17.0,3.0,16.3,0.0,0.0,0.0,1,18,14,6,3.0,2.0,10.666666666666666,4.0,18.8,1.0,0.6666666666666666,1.0,14,0
2184,2021-08-21,11,0,0.0,2.0,0.7,1.2,53.0,19,9.0,1.0,16.1,0.0,0.0,0.0,0,1,15,5,2.333333333333333,2.6666666666666665,11.666666666666666,3.0,18.5,0.3333333333333333,0.6666666666666666,1.0,14,0
2185,2021-08-28,22,1,2.0,2.0,1.0,3.6,37.0,7,10.0,4.0,16.5,1.0,0.0,0.0,1,16,15,5,1.3333333333333333,2.0,11.666666666666666,2.333333333333333,17.933333333333334,0.0,0.3333333333333333,0.3333333333333333,14,0
2186,2021-09-11,32,0,1.0,4.0,0.4,2.5,37.0,20,12.0,3.0,22.5,0.0,0.0,0.0,0,13,15,5,1.3333333333333333,2.6666666666666665,12.0,2.6666666666666665,16.299999999999997,0.3333333333333333,0.0,0.0,14,0
2187,2021-09-17,33,1,1.0,1.0,1.3,1.5,35.0,20,17.0,7.0,19.2,0.0,0.0,0.0,1,9,20,4,1.0,2.6666666666666665,10.333333333333334,2.6666666666666665,18.366666666666664,0.3333333333333333,0.0,0.0,14,0
2188,2021-10-02,35,0,1.0,2.0,0.6,1.0,48.0,10,8.0,2.0,16.5,1.0,0.0,0.0,0,19,15,5,1.3333333333333333,2.333333333333333,13.0,4.666666666666667,19.399999999999995,0.3333333333333333,0.0,0.0,14,0
2189,2021-10-17,36,1,2.0,3.0,0.4,1.7,36.0,10,7.0,1.0,17.4,0.0,0.0,0.0,1,17,16,6,1.0,2.333333333333333,12.333333333333334,4.0,19.399999999999995,0.3333333333333333,0.0,0.0,14,0
2190,2021-10-23,37,0,1.0,1.0,0.3,1.9,26.0,19,6.0,1.0,14.2,0.0,0.0,0.0,0,6,15,5,1.3333333333333333,2.0,10.666666666666666,3.333333333333333,17.699999999999996,0.3333333333333333,0.0,0.0,14,0
2191,2021-10-30,1,1,0.0,3.0,0.2,2.2,21.0,19,6.0,1.0,19.7,0.0,0.0,0.0,1,5,15,5,1.3333333333333333,2.0,7.0,1.3333333333333333,16.03333333333333,0.3333333333333333,0.0,0.0,14,0
2192,2021-11-06,2,0,1.0,1.0,0.3,1.5,35.0,20,6.0,1.0,18.1,0.0,0.0,0.0,0,4,17,5,1.0,2.333333333333333,6.333333333333333,1.0,17.099999999999998,0.0,0.0,0.0,14,0
2193,2021-11-20,3,1,3.0,3.0,1.5,0.9,53.0,4,23.0,8.0,16.1,0.0,0.0,0.0,1,3,15,5,0.6666666666666666,1.6666666666666667,6.0,1.0,17.333333333333332,0.0,0.0,0.0,14,0
2194,2021-11-27,4,0,0.0,2.0,0.3,2.5,34.0,17,9.0,5.0,24.5,0.0,0.0,0.0,0,0,12,5,1.3333333333333333,2.333333333333333,11.666666666666666,3.333333333333333,17.966666666666665,0.0,0.0,0.0,14,0
2195,2021-12-12,7,0,0.0,4.0,1.0,2.6,53.0,17,12.0,3.0,18.1,0.0,0.0,0.0,0,10,14,6,1.3333333333333333,2.0,12.666666666666666,4.666666666666667,19.566666666666663,0.0,0.0,0.0,14,0
2196,2021-12-16,8,0,1.0,3.0,0.3,2.7,26.0,18,5.0,3.0,31.4,2.0,0.0,0.0,0,11,20,3,1.0,3.0,14.666666666666666,5.333333333333333,19.566666666666663,0.0,0.0,0.0,14,0
2197,2021-12-19,9,1,0.0,4.0,0.3,2.9,29.0,18,5.0,1.0,19.9,0.0,0.0,0.0,1,12,14,6,0.3333333333333333,3.0,8.666666666666666,3.6666666666666665,24.666666666666668,0.6666666666666666,0.0,0.0,14,0
2198,2021-12-27,10,1,1.0,1.0,1.3,1.6,32.0,18,13.0,8.0,22.6,0.0,0.0,0.0,1,13,20,0,0.3333333333333333,3.6666666666666665,7.333333333333333,2.333333333333333,23.13333333333333,0.6666666666666666,0.0,0.0,14,0
2199,2022-01-22,15,0,1.0,0.0,0.9,0.7,38.0,15,15.0,3.0,19.7,1.0,0.0,0.0,0,9,15,5,0.6666666666666666,2.6666666666666665,7.666666666666667,4.0,24.63333333333333,0.6666666666666666,0.0,0.0,14,1
2200,2022-02-08,16,1,3.0,1.0,1.9,0.7,40.0,15,20.0,9.0,14.0,1.0,0.0,0.0,1,7,19,1,0.6666666666666666,1.6666666666666667,11.0,4.0,20.73333333333333,0.3333333333333333,0.0,0.0,14,1
2201,2022-02-13,17,1,1.0,0.0,0.5,0.6,38.0,15,10.0,2.0,21.5,1.0,0.0,0.0,1,1,14,6,1.6666666666666667,0.6666666666666666,16.0,6.666666666666667,18.766666666666666,0.6666666666666666,0.0,0.0,14,1
2202,2022-02-19,18,0,1.0,1.0,0.8,0.6,53.0,15,14.0,3.0,16.0,0.0,0.0,0.0,0,18,12,5,1.6666666666666667,0.3333333333333333,15.0,4.666666666666667,18.399999999999995,1.0,0.0,0.0,14,0
2203,2022-02-26,19,0,2.0,0.0,2.7,0.4,63.0,15,26.0,11.0,15.7,2.0,0.0,0.0,0,3,15,5,1.6666666666666667,0.6666666666666666,14.666666666666666,4.666666666666667,17.16666666666666,0.6666666666666666,0.0,0.0,14,1
2204,2022-03-05,20,1,2.0,1.0,1.7,1.5,32.0,15,10.0,4.0,12.2,0.0,0.0,0.0,1,4,15,5,1.3333333333333333,0.3333333333333333,16.666666666666668,5.333333333333333,17.73333333333333,1.0,0.0,0.0,14,1
2205,2022-03-10,13,0,2.0,1.0,0.6,1.1,33.0,15,8.0,3.0,16.4,0.0,0.0,0.0,0,16,19,3,1.6666666666666667,0.6666666666666666,16.666666666666668,6.0,14.633333333333333,0.6666666666666666,0.0,0.0,14,1
2206,2022-03-13,21,0,0.0,1.0,0.3,1.1,29.0,20,7.0,2.0,18.2,0.0,0.0,0.0,0,5,14,6,2.0,0.6666666666666666,14.666666666666666,6.0,14.766666666666664,0.6666666666666666,0.0,0.0,14,0
2207,2022-03-17,12,0,0.0,1.0,0.9,0.7,61.0,15,17.0,6.0,20.7,1.0,0.0,0.0,0,7,19,3,1.3333333333333333,1.0,8.333333333333334,3.0,15.599999999999996,0.0,0.0,0.0,14,0
2208,2022-04-03,24,0,1.0,5.0,0.5,3.1,40.0,15,8.0,1.0,18.0,1.0,0.0,0.0,0,17,16,6,0.6666666666666666,1.0,10.666666666666666,3.6666666666666665,18.433333333333334,0.3333333333333333,0.0,0.0,14,0
2209,2022-04-08,25,1,1.0,0.0,1.5,0.4,42.0,15,11.0,3.0,19.7,1.0,1.0,1.0,1,19,20,4,0.3333333333333333,2.333333333333333,10.666666666666666,3.0,18.966666666666665,0.6666666666666666,0.0,0.0,14,1
2210,2022-04-17,26,1,2.0,1.0,1.8,0.6,32.0,15,16.0,7.0,15.4,1.0,0.0,0.0,1,10,14,6,0.6666666666666666,2.0,12.0,3.333333333333333,19.466666666666665,1.0,0.3333333333333333,0.3333333333333333,14,1
2211,2022-04-20,23,1,1.0,0.0,0.9,0.5,37.0,15,13.0,4.0,18.1,0.0,0.0,0.0,1,6,19,2,1.3333333333333333,2.0,11.666666666666666,3.6666666666666665,17.699999999999996,1.0,0.3333333333333333,0.3333333333333333,14,1
2212,2022-04-30,28,1,0.0,1.0,0.2,2.3,36.0,15,4.0,2.0,28.3,1.0,0.0,0.0,1,11,12,5,1.3333333333333333,0.3333333333333333,13.333333333333334,4.666666666666667,17.73333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,0
2213,2022-05-08,29,0,0.0,5.0,0.8,3.1,29.0,15,7.0,3.0,16.5,0.0,0.0,0.0,0,12,16,6,1.0,0.6666666666666666,11.0,4.333333333333333,20.6,0.6666666666666666,0.0,0.0,14,0
2214,2022-05-16,30,1,2.0,0.0,1.6,0.6,51.0,15,16.0,4.0,19.1,0.0,0.0,0.0,1,0,20,0,0.3333333333333333,2.0,8.0,3.0,20.966666666666665,0.3333333333333333,0.0,0.0,14,1
2215,2022-08-06,0,1,2.0,0.0,1.7,0.3,61.0,15,23.0,9.0,16.0,1.0,0.0,0.0,1,15,15,5,0.6666666666666666,2.0,9.0,3.0,21.3,0.3333333333333333,0.0,0.0,14,1
2216,2022-08-13,11,0,0.0,0.0,0.2,1.5,46.0,15,4.0,1.0,17.8,0.0,0.0,0.0,0,4,15,5,1.3333333333333333,1.6666666666666667,15.333333333333334,5.333333333333333,17.2,0.3333333333333333,0.0,0.0,14,0
2217,2022-08-21,22,1,3.0,3.0,1.8,2.1,31.0,15,12.0,5.0,14.8,1.0,0.0,0.0,1,12,16,6,1.3333333333333333,0.0,14.333333333333334,4.666666666666667,17.633333333333333,0.3333333333333333,0.0,0.0,14,0
2218,2022-08-28,32,0,1.0,1.0,1.7,0.7,63.0,15,21.0,6.0,18.1,1.0,0.0,0.0,0,19,14,6,1.6666666666666667,1.0,13.0,5.0,16.2,0.6666666666666666,0.0,0.0,14,0
2219,2022-08-31,33,0,1.0,2.0,0.7,1.5,28.0,15,5.0,2.0,18.2,1.0,0.0,0.0,0,11,20,2,1.3333333333333333,1.3333333333333333,12.333333333333334,4.0,16.900000000000002,0.6666666666666666,0.0,0.0,14,0
2220,2022-09-03,34,1,0.0,0.0,2.8,1.0,52.0,15,23.0,5.0,12.8,1.0,0.0,0.0,1,6,15,5,1.6666666666666667,2.0,12.666666666666666,4.333333333333333,17.03333333333333,1.0,0.0,0.0,14,0
2221,2022-09-17,36,1,1.0,1.0,1.9,0.7,72.0,15,19.0,6.0,20.0,1.0,1.0,1.0,1,2,15,5,0.6666666666666666,1.0,16.333333333333332,4.333333333333333,16.366666666666664,1.0,0.0,0.0,14,0
2222,2022-10-01,37,0,4.0,1.0,3.3,0.5,67.0,15,19.0,10.0,12.9,0.0,0.0,0.0,0,8,15,5,0.6666666666666666,1.0,15.666666666666666,4.333333333333333,16.999999999999996,1.0,0.3333333333333333,0.3333333333333333,14,1
2223,2022-10-08,1,1,5.0,1.0,1.5,1.2,54.0,15,16.0,6.0,18.6,0.0,0.0,0.0,1,3,15,5,1.6666666666666667,0.6666666666666666,20.33333333333333,7.0,15.233333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,1
2224,2022-10-16,2,0,0.0,0.0,0.8,0.8,37.0,15,9.0,2.0,14.7,1.0,0.0,0.0,0,13,14,6,3.333333333333333,1.0,18.0,7.333333333333333,17.166666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0
2225,2022-10-19,3,1,1.0,0.0,1.5,0.2,49.0,15,16.0,4.0,14.2,0.0,0.0,0.0,1,7,19,2,3.0,0.6666666666666666,14.666666666666666,6.0,15.399999999999997,0.3333333333333333,0.0,0.0,14,1
2226,2022-10-23,4,0,2.0,1.0,1.2,1.6,47.0,15,13.0,5.0,18.4,0.0,0.0,0.0,0,17,16,6,2.0,0.3333333333333333,13.666666666666666,4.0,15.83333333333333,0.3333333333333333,0.0,0.0,14,1
2227,2022-10-29,5,1,4.0,0.0,3.4,0.4,59.0,15,19.0,6.0,16.3,0.0,1.0,1.0,1,1,15,5,1.0,0.3333333333333333,12.666666666666666,3.6666666666666665,15.766666666666664,0.3333333333333333,0.0,0.0,14,1
2228,2022-11-06,6,0,4.0,1.0,0.9,1.7,45.0,15,7.0,4.0,15.4,0.0,0.0,0.0,0,16,14,6,2.333333333333333,0.3333333333333333,16.0,5.0,16.299999999999997,0.0,0.3333333333333333,0.3333333333333333,14,1
2229,2022-11-12,7,1,1.0,0.0,1.0,0.3,49.0,15,10.0,3.0,15.4,0.0,0.0,0.0,1,5,17,5,3.333333333333333,0.6666666666666666,13.0,5.0,16.7,0.0,0.3333333333333333,0.3333333333333333,14,1
2230,2022-12-26,8,0,3.0,0.0,1.9,0.5,40.0,15,11.0,4.0,16.8,0.0,1.0,1.0,0,10,15,0,3.0,0.3333333333333333,12.0,4.333333333333333,15.699999999999998,0.0,0.3333333333333333,0.3333333333333333,14,1
2231,2022-12-31,9,1,0.0,0.0,2.2,0.4,60.0,15,16.0,5.0,15.4,1.0,0.0,0.0,1,9,15,5,2.6666666666666665,0.3333333333333333,9.333333333333334,3.6666666666666665,15.866666666666664,0.0,0.3333333333333333,0.3333333333333333,14,0
2232,2023-01-03,10,0,0.0,0.0,1.0,1.1,34.0,15,8.0,1.0,13.4,0.0,0.0,0.0,0,0,19,1,1.3333333333333333,0.0,12.333333333333334,4.0,15.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0
2233,2023-01-15,12,1,1.0,0.0,2.2,1.1,62.0,15,20.0,5.0,16.7,2.0,0.0,0.0,1,8,14,6,1.0,0.0,11.666666666666666,3.333333333333333,15.199999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,1
2234,2023-01-21,13,0,0.0,0.0,1.2,0.3,60.0,15,16.0,7.0,13.1,0.0,0.0,0.0,0,6,17,5,0.3333333333333333,0.0,14.666666666666666,3.6666666666666665,15.166666666666664,1.0,0.0,0.0,14,0
2235,2023-02-04,14,1,1.0,1.0,1.0,1.0,62.0,15,8.0,2.0,13.5,0.0,0.0,0.0,1,18,17,5,0.3333333333333333,0.0,14.666666666666666,4.333333333333333,14.4,0.6666666666666666,0.0,0.0,14,0
2236,2023-02-11,15,0,1.0,1.0,1.3,1.5,66.0,15,15.0,7.0,16.9,0.0,0.0,0.0,0,2,17,5,0.6666666666666666,0.3333333333333333,14.666666666666666,4.666666666666667,14.43333333333333,0.6666666666666666,0.0,0.0,14,0
2237,2023-02-18,16,1,0.0,2.0,2.0,1.9,38.0,15,14.0,4.0,12.9,0.0,0.0,0.0,1,11,17,5,0.6666666666666666,0.6666666666666666,13.0,5.333333333333333,14.499999999999996,0.0,0.0,0.0,14,0
