,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_draw,target_home
2219,33,0,1.0,2.0,0.7,1.5,28.0,15,5.0,2.0,18.2,1.0,0.0,0.0,2022-01-01,0,11,20,2,1.3333333333333333,1.3333333333333333,12.333333333333334,4.0,16.900000000000002,0.6666666666666666,0.0,0.0,14,1,0,0
2220,34,1,0.0,0.0,2.8,1.0,52.0,15,23.0,5.0,12.8,1.0,0.0,0.0,2022-01-01,1,6,15,5,1.6666666666666667,2.0,12.666666666666666,4.333333333333333,17.03333333333333,1.0,0.0,0.0,14,0,1,0
2221,36,1,1.0,1.0,1.9,0.7,72.0,15,19.0,6.0,20.0,1.0,1.0,1.0,2022-01-01,1,2,15,5,0.6666666666666666,1.0,16.333333333333332,4.333333333333333,16.366666666666664,1.0,0.0,0.0,14,0,1,0
2222,37,0,4.0,1.0,3.3,0.5,67.0,15,19.0,10.0,12.9,0.0,0.0,0.0,2022-01-01,0,8,15,5,0.6666666666666666,1.0,15.666666666666666,4.333333333333333,16.999999999999996,1.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2223,1,1,5.0,1.0,1.5,1.2,54.0,15,16.0,6.0,18.6,0.0,0.0,0.0,2022-01-01,1,3,15,5,1.6666666666666667,0.6666666666666666,20.33333333333333,7.0,15.233333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,0,0,1
2224,2,0,0.0,0.0,0.8,0.8,37.0,15,9.0,2.0,14.7,1.0,0.0,0.0,2022-01-01,0,13,14,6,3.333333333333333,1.0,18.0,7.333333333333333,17.166666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,1,0
2225,3,1,1.0,0.0,1.5,0.2,49.0,15,16.0,4.0,14.2,0.0,0.0,0.0,2022-01-01,1,7,19,2,3.0,0.6666666666666666,14.666666666666666,6.0,15.399999999999997,0.3333333333333333,0.0,0.0,14,0,0,1
2226,4,0,2.0,1.0,1.2,1.6,47.0,15,13.0,5.0,18.4,0.0,0.0,0.0,2022-01-01,0,17,16,6,2.0,0.3333333333333333,13.666666666666666,4.0,15.83333333333333,0.3333333333333333,0.0,0.0,14,0,0,1
2227,5,1,4.0,0.0,3.4,0.4,59.0,15,19.0,6.0,16.3,0.0,1.0,1.0,2022-01-01,1,1,15,5,1.0,0.3333333333333333,12.666666666666666,3.6666666666666665,15.766666666666664,0.3333333333333333,0.0,0.0,14,0,0,1
2228,6,0,4.0,1.0,0.9,1.7,45.0,15,7.0,4.0,15.4,0.0,0.0,0.0,2022-01-01,0,16,14,6,2.333333333333333,0.3333333333333333,16.0,5.0,16.299999999999997,0.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2229,7,1,1.0,0.0,1.0,0.3,49.0,15,10.0,3.0,15.4,0.0,0.0,0.0,2022-01-01,1,5,17,5,3.333333333333333,0.6666666666666666,13.0,5.0,16.7,0.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2230,8,0,3.0,0.0,1.9,0.5,40.0,15,11.0,4.0,16.8,0.0,1.0,1.0,2022-01-01,0,10,15,0,3.0,0.3333333333333333,12.0,4.333333333333333,15.699999999999998,0.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2231,9,1,0.0,0.0,2.2,0.4,60.0,15,16.0,5.0,15.4,1.0,0.0,0.0,2022-01-01,1,9,15,5,2.6666666666666665,0.3333333333333333,9.333333333333334,3.6666666666666665,15.866666666666664,0.0,0.3333333333333333,0.3333333333333333,14,0,1,0
2232,10,0,0.0,0.0,1.0,1.1,34.0,15,8.0,1.0,13.4,0.0,0.0,0.0,2022-01-01,0,0,19,1,1.3333333333333333,0.0,12.333333333333334,4.0,15.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,1,0
2233,12,1,1.0,0.0,2.2,1.1,62.0,15,20.0,5.0,16.7,2.0,0.0,0.0,2022-01-01,1,8,14,6,1.0,0.0,11.666666666666666,3.333333333333333,15.199999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0,1
2234,13,0,0.0,0.0,1.2,0.3,60.0,15,16.0,7.0,13.1,0.0,0.0,0.0,2022-01-01,0,6,17,5,0.3333333333333333,0.0,14.666666666666666,3.6666666666666665,15.166666666666664,1.0,0.0,0.0,14,0,1,0
2235,14,1,1.0,1.0,1.0,1.0,62.0,15,8.0,2.0,13.5,0.0,0.0,0.0,2022-01-01,1,18,17,5,0.3333333333333333,0.0,14.666666666666666,4.333333333333333,14.4,0.6666666666666666,0.0,0.0,14,0,1,0
2236,15,0,1.0,1.0,1.3,1.5,66.0,15,15.0,7.0,16.9,0.0,0.0,0.0,2022-01-01,0,2,17,5,0.6666666666666666,0.3333333333333333,14.666666666666666,4.666666666666667,14.43333333333333,0.6666666666666666,0.0,0.0,14,0,1,0
2237,16,1,0.0,2.0,2.0,1.9,38.0,15,14.0,4.0,12.9,0.0,0.0,0.0,2022-01-01,1,11,17,5,0.6666666666666666,0.6666666666666666,13.0,5.333333333333333,14.499999999999996,0.0,0.0,0.0,14,1,0,0
2238,18,0,0.0,2.0,0.4,1.3,44.0,15,5.0,2.0,15.0,1.0,0.0,0.0,2022-01-01,0,12,12,5,0.6666666666666666,1.3333333333333333,12.333333333333334,4.333333333333333,14.43333333333333,0.0,0.0,0.0,14,1,0,0
2239,19,1,2.0,1.0,1.8,1.1,43.0,15,19.0,8.0,15.9,2.0,0.0,0.0,2022-01-01,1,19,16,6,0.3333333333333333,1.6666666666666667,11.333333333333334,4.333333333333333,14.93333333333333,0.3333333333333333,0.0,0.0,14,0,0,1
2240,20,0,2.0,1.0,2.4,0.4,61.0,15,14.0,3.0,15.2,0.0,1.0,1.0,2022-01-01,0,15,20,4,0.6666666666666666,1.6666666666666667,12.666666666666666,4.666666666666667,14.599999999999996,1.0,0.0,0.0,14,0,0,1
2241,21,1,2.0,0.0,3.7,0.4,46.0,15,22.0,6.0,13.2,0.0,0.0,0.0,2022-01-01,1,13,16,6,1.3333333333333333,1.3333333333333333,12.666666666666666,4.333333333333333,15.366666666666664,1.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2242,35,0,5.0,1.0,3.3,1.0,58.0,15,15.0,7.0,20.4,0.0,0.0,0.0,2022-01-01,0,18,20,2,2.0,0.6666666666666666,18.33333333333333,5.666666666666667,14.766666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,14,0,0,1
2243,23,0,2.0,1.0,1.3,2.6,58.0,15,10.0,4.0,14.8,0.0,0.0,0.0,2022-01-01,0,3,15,5,3.0,0.6666666666666666,17.0,5.333333333333333,16.266666666666662,0.0,0.3333333333333333,0.3333333333333333,14,0,0,1
2244,24,0,0.0,3.0,0.5,1.9,48.0,15,8.0,2.0,16.8,0.0,0.0,0.0,2022-01-01,0,1,12,5,3.0,0.6666666666666666,15.666666666666666,5.666666666666667,16.13333333333333,0.0,0.0,0.0,14,1,0,0
2245,32,1,0.0,2.0,0.9,2.4,55.0,4,17.0,1.0,20.0,1.0,0.0,0.0,2022-01-01,1,17,16,6,0.6666666666666666,1.0,10.666666666666666,3.6666666666666665,16.466666666666665,0.6666666666666666,0.0,0.0,15,1,0,0
2246,33,0,0.0,6.0,0.7,3.3,26.0,19,8.0,1.0,18.4,1.0,0.0,0.0,2022-01-01,0,12,19,2,0.6666666666666666,1.0,14.666666666666666,4.0,17.8,1.0,0.0,0.0,15,1,0,0
2247,34,1,2.0,3.0,1.9,0.8,52.0,4,10.0,2.0,17.5,0.0,1.0,1.0,2022-01-01,1,2,15,5,0.3333333333333333,3.0,13.0,2.333333333333333,19.23333333333333,1.0,0.0,0.0,15,1,0,0
2248,36,1,2.0,3.0,1.4,0.9,41.0,3,11.0,3.0,16.4,1.0,0.0,0.0,2022-01-01,1,8,20,4,0.6666666666666666,3.6666666666666665,11.666666666666666,1.3333333333333333,18.633333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,15,1,0,0
2249,37,0,0.0,4.0,1.1,1.3,49.0,12,10.0,3.0,15.7,0.0,0.0,0.0,2022-01-01,0,10,20,0,1.3333333333333333,4.0,9.666666666666666,2.0,17.433333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,15,1,0,0
2250,1,1,1.0,1.0,0.3,0.7,40.0,15,6.0,3.0,18.7,0.0,0.0,0.0,2022-01-01,1,1,20,0,1.3333333333333333,3.333333333333333,10.333333333333334,2.6666666666666665,16.53333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,0,1,0
2251,2,0,0.0,1.0,1.5,1.3,42.0,15,9.0,1.0,19.9,1.0,0.0,1.0,2022-01-01,0,19,15,5,1.0,2.6666666666666665,9.0,3.0,16.933333333333334,0.3333333333333333,0.0,0.0,15,1,0,0
2252,3,0,0.0,0.0,0.1,1.7,30.0,15,3.0,0.0,11.5,0.0,0.0,0.0,2022-01-01,0,4,19,1,0.3333333333333333,2.0,8.333333333333334,2.333333333333333,18.1,0.3333333333333333,0.0,0.3333333333333333,15,0,1,0
2253,4,1,1.0,0.0,1.9,1.6,25.0,15,10.0,7.0,15.9,0.0,0.0,0.0,2022-01-01,1,11,12,5,0.3333333333333333,0.6666666666666666,6.0,1.3333333333333333,16.7,0.3333333333333333,0.0,0.3333333333333333,15,0,0,1
2254,5,0,0.0,5.0,0.4,2.3,31.0,15,5.0,2.0,20.4,0.0,0.0,0.0,2022-01-01,0,0,14,6,0.3333333333333333,0.3333333333333333,7.333333333333333,2.6666666666666665,15.766666666666666,0.3333333333333333,0.0,0.3333333333333333,15,1,0,0
2255,6,1,2.0,2.0,1.5,1.5,48.0,13,15.0,6.0,17.8,0.0,0.0,0.0,2022-01-01,1,3,15,5,0.3333333333333333,1.6666666666666667,6.0,3.0,15.933333333333332,0.0,0.0,0.0,15,0,1,0
2256,7,1,1.0,0.0,1.1,1.2,32.0,15,9.0,2.0,15.2,1.0,0.0,0.0,2022-01-01,1,6,15,5,1.0,2.333333333333333,10.0,5.0,18.03333333333333,0.0,0.0,0.0,15,0,0,1
2257,8,0,0.0,3.0,0.7,2.4,35.0,15,8.0,3.0,15.2,0.0,0.0,0.0,2022-01-01,0,13,20,1,1.0,2.333333333333333,9.666666666666666,3.333333333333333,17.8,0.3333333333333333,0.0,0.0,15,1,0,0
2258,9,1,1.0,1.0,1.4,0.9,29.0,15,12.0,5.0,15.5,0.0,0.0,0.0,2022-01-01,1,5,16,6,1.0,1.6666666666666667,10.666666666666666,3.6666666666666665,16.066666666666666,0.3333333333333333,0.0,0.0,15,0,1,0
2259,10,0,1.0,0.0,1.4,0.5,37.0,13,11.0,1.0,22.3,0.0,0.0,0.0,2022-01-01,0,16,19,2,0.6666666666666666,1.3333333333333333,9.666666666666666,3.333333333333333,15.3,0.3333333333333333,0.0,0.0,15,0,0,1
2260,12,1,2.0,0.0,2.4,1.0,39.0,13,15.0,5.0,19.3,2.0,0.0,0.0,2022-01-01,1,10,15,5,0.6666666666666666,1.3333333333333333,10.333333333333334,3.0,17.666666666666668,0.0,0.0,0.0,15,0,0,1
2261,13,0,1.0,1.0,1.9,1.4,57.0,13,20.0,5.0,17.9,0.0,0.0,0.0,2022-01-01,0,2,15,5,1.3333333333333333,0.3333333333333333,12.666666666666666,3.6666666666666665,19.03333333333333,0.6666666666666666,0.0,0.0,15,0,1,0
2262,14,1,1.0,0.0,0.4,0.9,30.0,13,6.0,2.0,18.9,0.0,0.0,0.0,2022-01-01,1,9,14,6,1.3333333333333333,0.3333333333333333,15.333333333333334,3.6666666666666665,19.83333333333333,0.6666666666666666,0.0,0.0,15,0,0,1
2263,15,0,0.0,2.0,0.7,1.5,50.0,12,10.0,1.0,15.0,0.0,0.0,0.0,2022-01-01,0,8,15,5,1.3333333333333333,0.3333333333333333,13.666666666666666,4.0,18.7,0.6666666666666666,0.0,0.0,15,1,0,0
2264,16,1,1.0,1.0,0.9,2.4,27.0,14,4.0,1.0,14.7,0.0,0.0,0.0,2022-01-01,1,12,15,5,0.6666666666666666,1.0,12.0,2.6666666666666665,17.266666666666666,0.0,0.0,0.0,15,0,1,0
2265,17,0,0.0,4.0,0.4,2.7,51.0,14,8.0,3.0,18.9,0.0,0.0,0.0,2022-01-01,0,18,15,5,0.6666666666666666,1.0,6.666666666666667,1.3333333333333333,16.2,0.0,0.0,0.0,15,1,0,0
2266,18,1,2.0,2.0,0.8,1.7,57.0,14,10.0,4.0,18.4,0.0,0.0,0.0,2022-01-01,1,7,14,6,0.3333333333333333,2.333333333333333,7.333333333333333,1.6666666666666667,16.2,0.0,0.0,0.0,15,0,1,0
2267,19,0,1.0,3.0,1.5,2.0,45.0,14,8.0,4.0,15.2,0.0,0.0,1.0,2022-01-01,0,17,15,5,1.0,2.333333333333333,7.333333333333333,2.6666666666666665,17.333333333333332,0.0,0.0,0.0,15,1,0,0
2268,20,1,1.0,2.0,0.4,2.4,39.0,12,5.0,3.0,18.4,0.0,0.0,0.0,2022-01-01,1,14,20,4,1.0,3.0,8.666666666666666,3.6666666666666665,17.499999999999996,0.0,0.0,0.3333333333333333,15,1,0,0
2269,21,1,1.0,1.0,1.3,0.5,29.0,14,17.0,7.0,16.7,0.0,0.0,0.0,2022-01-01,1,19,15,5,1.3333333333333333,2.333333333333333,7.666666666666667,3.6666666666666665,17.333333333333332,0.0,0.0,0.3333333333333333,15,0,1,0
2270,35,0,1.0,2.0,0.8,1.8,39.0,14,13.0,1.0,16.5,0.0,0.0,0.0,2022-01-01,0,9,19,1,1.0,2.0,10.0,4.666666666666667,16.766666666666666,0.0,0.0,0.3333333333333333,15,1,0,0
2271,23,0,0.0,2.0,0.2,1.3,37.0,4,6.0,2.0,22.0,0.0,0.0,0.0,2022-01-01,0,1,15,5,1.0,1.6666666666666667,11.666666666666666,3.6666666666666665,17.2,0.0,0.0,0.0,15,1,0,0
2272,24,1,0.0,2.0,0.7,3.5,32.0,3,6.0,0.0,16.0,0.0,0.0,0.0,2022-01-01,1,13,16,6,0.6666666666666666,1.6666666666666667,12.0,3.333333333333333,18.4,0.0,0.0,0.0,15,1,0,0
2420,0,0,1.0,4.0,0.5,1.5,42.0,19,10.0,2.0,17.1,0.0,0.0,0.0,2022-01-01,0,17,15,5,0.6666666666666666,3.0,9.666666666666666,2.333333333333333,20.96666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0,0
2421,11,1,2.0,2.0,1.2,1.8,43.0,4,14.0,4.0,18.1,1.0,0.0,0.0,2022-01-01,1,9,15,5,1.0,3.333333333333333,6.666666666666667,1.6666666666666667,20.399999999999995,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,0,1,0
2422,22,0,2.0,1.0,0.9,0.3,38.0,12,9.0,3.0,15.0,0.0,0.0,0.0,2022-01-01,0,10,15,5,1.3333333333333333,3.333333333333333,10.0,2.333333333333333,18.033333333333328,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,0,0,1
2423,32,1,0.0,1.0,1.4,1.1,49.0,12,17.0,4.0,13.8,0.0,0.0,0.0,2022-01-01,1,13,12,5,1.6666666666666667,2.333333333333333,11.0,3.0,16.73333333333333,0.3333333333333333,0.0,0.0,16,1,0,0
2424,33,1,2.0,1.0,1.1,1.1,33.0,12,9.0,5.0,17.8,0.0,0.0,0.0,2022-01-01,1,5,19,1,1.3333333333333333,1.3333333333333333,13.333333333333334,3.6666666666666665,15.633333333333333,0.3333333333333333,0.0,0.0,16,0,0,1
2425,34,0,0.0,1.0,1.2,0.8,49.0,12,12.0,1.0,16.4,1.0,0.0,0.0,2022-01-01,0,19,15,5,1.3333333333333333,1.0,11.666666666666666,4.0,15.53333333333333,0.0,0.0,0.0,16,1,0,0
2426,36,0,0.0,1.0,0.3,1.5,47.0,12,7.0,1.0,20.2,0.0,0.0,0.0,2022-01-01,0,1,20,4,0.6666666666666666,1.0,12.666666666666666,3.333333333333333,15.999999999999996,0.3333333333333333,0.0,0.0,16,1,0,0
2427,37,1,1.0,2.0,1.7,2.0,55.0,17,22.0,6.0,16.4,1.0,0.0,0.0,2022-01-01,1,7,15,5,0.6666666666666666,1.0,9.333333333333334,2.333333333333333,18.13333333333333,0.3333333333333333,0.0,0.0,16,1,0,0
2428,1,0,0.0,4.0,0.2,2.4,35.0,17,5.0,0.0,28.1,0.0,0.0,0.0,2022-01-01,0,12,15,5,0.3333333333333333,1.3333333333333333,13.666666666666666,2.6666666666666665,17.66666666666666,0.6666666666666666,0.0,0.0,16,1,0,0
2429,2,1,1.0,1.0,0.5,1.7,39.0,15,10.0,8.0,19.6,0.0,0.0,0.0,2022-01-01,1,18,14,6,0.3333333333333333,2.333333333333333,11.333333333333334,2.333333333333333,21.566666666666663,0.3333333333333333,0.0,0.0,16,0,1,0
2430,3,0,1.0,0.0,1.0,1.0,46.0,17,9.0,3.0,13.0,0.0,0.0,0.0,2022-01-01,0,2,19,2,0.6666666666666666,2.333333333333333,12.333333333333334,4.666666666666667,21.36666666666666,0.3333333333333333,0.0,0.0,16,0,0,1
2431,4,1,1.0,1.0,0.7,1.0,41.0,17,10.0,3.0,19.4,0.0,0.0,0.0,2022-01-01,1,0,14,6,0.6666666666666666,1.6666666666666667,8.0,3.6666666666666665,20.23333333333333,0.0,0.0,0.0,16,0,1,0
2432,5,0,0.0,1.0,1.3,0.9,56.0,7,14.0,4.0,18.1,0.0,0.0,0.0,2022-01-01,0,6,15,5,1.0,0.6666666666666666,9.666666666666666,4.666666666666667,17.33333333333333,0.0,0.0,0.0,16,1,0,0
2433,6,1,1.0,4.0,1.7,0.9,55.0,12,16.0,5.0,17.6,1.0,0.0,0.0,2022-01-01,1,14,14,6,0.6666666666666666,0.6666666666666666,11.0,3.333333333333333,16.83333333333333,0.0,0.0,0.0,16,1,0,0
2434,7,0,1.0,3.0,1.1,1.9,40.0,19,9.0,5.0,11.9,0.0,0.0,0.0,2022-01-01,0,11,15,5,0.6666666666666666,2.0,13.333333333333334,4.0,18.366666666666664,0.3333333333333333,0.0,0.0,16,1,0,0
2435,8,1,1.0,3.0,1.9,0.6,34.0,12,13.0,3.0,16.1,1.0,0.0,1.0,2022-01-01,1,4,15,0,0.6666666666666666,2.6666666666666665,13.0,4.666666666666667,15.866666666666662,0.3333333333333333,0.0,0.0,16,1,0,0
2436,9,0,1.0,2.0,0.8,1.5,38.0,4,9.0,3.0,24.5,1.0,0.0,0.0,2022-01-01,0,8,15,5,1.0,3.333333333333333,12.666666666666666,4.333333333333333,15.199999999999998,0.6666666666666666,0.0,0.3333333333333333,16,1,0,0
2437,10,1,0.0,1.0,0.5,1.4,63.0,0,8.0,0.0,14.5,1.0,0.0,0.0,2022-01-01,1,15,19,2,1.0,2.6666666666666665,10.333333333333334,3.6666666666666665,17.499999999999996,0.6666666666666666,0.0,0.3333333333333333,16,1,0,0
2438,12,0,2.0,1.0,1.2,1.4,48.0,12,13.0,5.0,20.7,2.0,0.0,0.0,2022-01-01,0,7,15,5,0.6666666666666666,2.0,10.0,2.0,18.366666666666664,1.0,0.0,0.3333333333333333,16,0,0,1
2439,13,1,0.0,1.0,0.6,1.4,37.0,12,8.0,5.0,15.8,0.0,0.0,0.0,2022-01-01,1,1,15,5,1.0,1.3333333333333333,10.0,2.6666666666666665,19.899999999999995,1.3333333333333333,0.0,0.0,16,1,0,0
2440,14,0,0.0,3.0,0.7,2.2,51.0,12,14.0,5.0,23.5,0.0,0.0,0.0,2022-01-01,0,3,15,5,0.6666666666666666,1.0,9.666666666666666,3.333333333333333,16.999999999999996,1.0,0.0,0.0,16,1,0,0
2441,15,1,1.0,2.0,1.1,0.8,41.0,19,17.0,2.0,17.7,0.0,0.0,0.0,2022-01-01,1,19,15,5,0.6666666666666666,1.6666666666666667,11.666666666666666,5.0,20.0,0.6666666666666666,0.0,0.0,16,1,0,0
2442,16,0,1.0,0.0,0.6,1.6,38.0,17,8.0,4.0,19.7,1.0,0.0,0.0,2022-01-01,0,5,15,5,0.3333333333333333,2.0,13.0,4.0,19.0,0.0,0.0,0.0,16,0,0,1
2443,17,0,0.0,1.0,0.4,0.9,39.0,17,8.0,2.0,18.8,0.0,0.0,0.0,2022-01-01,0,9,15,5,0.6666666666666666,1.6666666666666667,13.0,3.6666666666666665,20.3,0.3333333333333333,0.0,0.0,16,1,0,0
2444,18,1,1.0,0.0,1.4,1.9,35.0,12,10.0,4.0,23.6,1.0,0.0,1.0,2022-01-01,1,10,17,5,0.6666666666666666,1.0,11.0,2.6666666666666665,18.73333333333333,0.3333333333333333,0.0,0.0,16,0,0,1
2445,19,0,0.0,0.0,1.0,0.8,53.0,12,17.0,4.0,21.2,2.0,0.0,0.0,2022-01-01,0,13,14,6,0.6666666666666666,0.3333333333333333,8.666666666666666,3.333333333333333,20.7,0.6666666666666666,0.0,0.3333333333333333,16,0,1,0
2446,35,1,0.0,2.0,0.5,1.9,66.0,12,7.0,0.0,19.2,1.0,0.0,0.0,2022-01-01,1,3,19,2,0.3333333333333333,0.3333333333333333,11.666666666666666,3.333333333333333,21.2,1.0,0.0,0.3333333333333333,16,1,0,0
2447,20,1,3.0,3.0,2.4,2.3,51.0,17,18.0,6.0,19.6,1.0,1.0,1.0,2022-01-01,1,17,15,5,0.3333333333333333,0.6666666666666666,11.333333333333334,2.6666666666666665,21.33333333333333,1.3333333333333333,0.0,0.3333333333333333,16,0,1,0
2448,21,0,0.0,1.0,0.3,1.4,57.0,17,9.0,3.0,21.1,0.0,0.0,0.0,2022-01-01,0,18,14,6,1.0,1.6666666666666667,14.0,3.333333333333333,20.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0,0
2449,23,1,1.0,4.0,0.4,2.9,27.0,17,4.0,1.0,17.0,0.0,0.0,0.0,2022-01-01,1,12,17,5,1.0,2.0,11.333333333333334,3.0,19.966666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,1,0,0
2450,24,1,0.0,2.0,0.8,0.9,58.0,17,11.0,4.0,18.0,0.0,0.0,0.0,2022-01-01,1,6,15,5,1.3333333333333333,2.6666666666666665,10.333333333333334,3.333333333333333,19.23333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0,0
2598,0,1,4.0,1.0,1.5,0.5,58.0,4,18.0,8.0,16.5,0.0,0.0,0.0,2022-01-01,1,16,15,5,2.333333333333333,0.6666666666666666,12.0,5.0,15.333333333333334,0.0,0.3333333333333333,0.3333333333333333,17,0,0,1
2599,11,0,2.0,2.0,1.0,1.6,37.0,4,10.0,5.0,13.4,0.0,0.0,0.0,2022-01-01,0,5,16,6,2.6666666666666665,0.6666666666666666,13.666666666666666,5.333333333333333,16.099999999999998,0.0,0.3333333333333333,0.3333333333333333,17,0,1,0
2600,22,1,1.0,0.0,1.7,0.7,50.0,4,11.0,4.0,11.7,0.0,0.0,0.0,2022-01-01,1,19,12,5,3.0,1.0,14.333333333333334,6.0,14.733333333333334,0.0,0.3333333333333333,0.3333333333333333,17,0,0,1
2601,32,0,2.0,0.0,2.4,0.9,45.0,4,17.0,5.0,19.7,0.0,0.0,1.0,2022-01-01,0,15,16,6,2.333333333333333,1.0,13.0,5.666666666666667,13.866666666666667,0.0,0.0,0.0,17,0,0,1
2602,33,0,1.0,1.0,0.6,1.2,61.0,4,12.0,3.0,16.8,0.0,0.0,0.0,2022-01-01,0,18,19,2,1.6666666666666667,0.6666666666666666,12.666666666666666,4.666666666666667,14.933333333333332,0.0,0.0,0.3333333333333333,17,0,1,0
2603,34,1,2.0,1.0,2.9,0.7,52.0,4,23.0,10.0,15.5,1.0,0.0,0.0,2022-01-01,1,8,15,5,1.3333333333333333,0.3333333333333333,13.333333333333334,4.0,16.066666666666666,0.0,0.0,0.3333333333333333,17,0,0,1
2604,36,1,6.0,2.0,2.2,1.8,44.0,4,16.0,11.0,16.5,0.0,0.0,0.0,2022-01-01,1,10,17,5,1.6666666666666667,0.6666666666666666,17.333333333333332,6.0,17.333333333333332,0.3333333333333333,0.0,0.3333333333333333,17,0,0,1
2605,37,0,1.0,3.0,1.6,2.4,36.0,4,6.0,2.0,19.9,0.0,1.0,1.0,2022-01-01,0,0,12,5,3.0,1.3333333333333333,17.0,8.0,16.266666666666666,0.3333333333333333,0.0,0.0,17,1,0,0
2606,1,0,1.0,0.0,0.8,0.7,41.0,7,8.0,3.0,18.7,1.0,0.0,0.0,2022-01-01,0,4,17,5,3.0,2.0,15.0,7.666666666666667,17.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,0,1
2607,2,1,2.0,0.0,2.2,0.4,62.0,4,20.0,6.0,17.2,1.0,1.0,1.0,2022-01-01,1,7,17,5,2.6666666666666665,1.6666666666666667,10.0,5.333333333333333,18.366666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,0,1
2608,3,0,0.0,2.0,0.6,1.5,48.0,7,9.0,2.0,14.9,0.0,0.0,0.0,2022-01-01,0,13,20,2,1.3333333333333333,1.0,11.333333333333334,3.6666666666666665,18.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,1,0,0
2609,4,1,1.0,2.0,1.6,1.2,53.0,7,17.0,4.0,16.9,0.0,0.0,0.0,2022-01-01,1,14,16,6,1.0,0.6666666666666666,12.333333333333334,3.6666666666666665,16.933333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,17,1,0,0
2610,5,0,3.0,2.0,2.0,0.5,69.0,7,23.0,7.0,15.1,1.0,0.0,0.0,2022-01-01,0,2,15,5,1.0,1.3333333333333333,15.333333333333334,4.0,16.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,0,1
2611,6,1,1.0,2.0,1.2,1.2,47.0,19,14.0,5.0,14.4,0.0,0.0,0.0,2022-01-01,1,11,16,6,1.3333333333333333,2.0,16.333333333333332,4.333333333333333,15.633333333333333,0.3333333333333333,0.0,0.0,17,1,0,0
2612,7,1,4.0,3.0,1.8,1.1,55.0,4,14.0,7.0,14.5,0.0,0.0,0.0,2022-01-01,1,9,15,5,1.6666666666666667,2.0,18.0,5.333333333333333,15.466666666666669,0.3333333333333333,0.0,0.0,17,0,0,1
2613,8,0,2.0,2.0,1.1,2.0,61.0,4,15.0,8.0,19.7,1.0,0.0,0.0,2022-01-01,0,3,12,0,2.6666666666666665,2.333333333333333,17.0,6.333333333333333,14.666666666666666,0.3333333333333333,0.0,0.0,17,0,1,0
2614,9,1,0.0,2.0,0.7,1.0,59.0,4,6.0,1.0,15.2,1.0,0.0,0.0,2022-01-01,1,1,14,6,2.333333333333333,2.333333333333333,14.333333333333334,6.666666666666667,16.2,0.3333333333333333,0.0,0.0,17,1,0,0
2615,10,0,4.0,0.0,1.4,0.8,53.0,4,14.0,6.0,16.2,0.0,0.0,0.0,2022-01-01,0,6,20,2,2.0,2.333333333333333,11.666666666666666,5.333333333333333,16.466666666666665,0.6666666666666666,0.0,0.0,17,0,0,1
2616,12,1,0.0,2.0,1.6,1.8,51.0,4,17.0,7.0,16.3,1.0,0.0,0.0,2022-01-01,1,0,16,6,2.0,1.3333333333333333,11.666666666666666,5.0,17.03333333333333,0.6666666666666666,0.0,0.0,17,1,0,0
2617,35,0,2.0,4.0,0.8,2.3,42.0,4,9.0,3.0,16.5,0.0,0.0,0.0,2022-01-01,0,12,20,3,1.3333333333333333,1.3333333333333333,12.333333333333334,4.666666666666667,15.9,0.6666666666666666,0.0,0.0,17,1,0,0
2618,13,0,1.0,0.0,0.9,1.0,46.0,4,10.0,3.0,17.0,1.0,0.0,0.0,2022-01-01,0,8,20,0,2.0,2.0,13.333333333333334,5.333333333333333,16.333333333333332,0.3333333333333333,0.0,0.0,17,0,0,1
