,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
647,0,0.0,0.0,1.1,0.9,64.0,12,10.0,2.0,17.1,0.0,0.0,0.0,0,6,15,5,7,0,0,1
648,22,0.0,2.0,1.3,1.0,64.0,12,12.0,1.0,21.0,0.0,0.0,0.0,0,1,20,4,7,0,1,0
649,32,3.0,2.0,1.3,2.0,58.0,12,15.0,6.0,15.6,0.0,0.0,0.0,1,19,14,6,7,1,0,0
650,33,1.0,3.0,1.5,1.4,59.0,12,14.0,5.0,16.4,0.0,0.0,0.0,0,2,14,6,7,0,1,0
651,35,1.0,3.0,2.4,2.8,37.0,12,12.0,7.0,10.7,1.0,0.0,0.0,1,12,17,5,7,0,1,0
652,37,2.0,0.0,2.1,0.8,51.0,12,19.0,10.0,16.4,1.0,0.0,0.0,1,18,12,5,7,1,0,0
653,1,2.0,3.0,0.9,1.2,45.0,12,10.0,6.0,17.2,0.0,0.0,0.0,0,4,15,5,7,0,1,0
654,2,1.0,1.0,1.1,0.6,47.0,10,7.0,3.0,14.3,0.0,0.0,0.0,1,17,16,6,7,0,0,1
655,3,2.0,1.0,1.8,0.9,53.0,12,24.0,5.0,15.8,0.0,0.0,0.0,0,16,15,5,7,1,0,0
656,5,1.0,2.0,1.1,2.2,32.0,4,11.0,3.0,13.8,0.0,0.0,0.0,0,10,16,6,7,0,1,0
657,6,2.0,5.0,1.5,2.0,42.0,20,12.0,4.0,15.5,1.0,0.0,0.0,0,11,20,2,7,0,1,0
658,7,3.0,1.0,1.8,1.1,31.0,17,13.0,7.0,17.1,0.0,0.0,0.0,1,5,12,5,7,1,0,0
659,8,1.0,1.0,0.3,1.4,34.0,17,8.0,3.0,23.8,1.0,0.0,0.0,0,13,14,6,7,0,0,1
660,9,0.0,0.0,0.5,0.6,43.0,17,9.0,0.0,19.7,1.0,0.0,0.0,1,0,12,5,7,0,0,1
661,12,2.0,1.0,2.9,1.8,57.0,17,22.0,9.0,14.7,1.0,0.0,0.0,0,14,15,5,7,1,0,0
662,13,1.0,2.0,1.0,1.5,35.0,7,7.0,2.0,11.3,0.0,0.0,0.0,0,12,17,2,7,0,1,0
663,14,1.0,0.0,1.7,1.3,53.0,17,14.0,6.0,13.2,0.0,0.0,0.0,1,4,15,5,7,1,0,0
664,15,1.0,1.0,1.7,1.3,50.0,17,11.0,3.0,12.7,0.0,0.0,0.0,0,18,15,5,7,0,0,1
665,16,2.0,2.0,1.8,1.3,55.0,17,17.0,8.0,18.8,1.0,0.0,0.0,1,14,19,1,7,0,0,1
666,18,3.0,1.0,2.5,1.1,47.0,17,14.0,8.0,15.4,1.0,0.0,0.0,1,6,12,5,7,1,0,0
667,19,2.0,3.0,2.7,1.3,49.0,17,17.0,5.0,15.6,0.0,0.0,0.0,0,0,16,6,7,0,1,0
668,20,1.0,1.0,2.1,1.1,44.0,17,16.0,5.0,15.4,2.0,0.0,0.0,1,13,14,6,7,0,0,1
669,21,0.0,4.0,0.5,1.8,40.0,17,3.0,1.0,17.5,0.0,0.0,0.0,0,5,14,6,7,0,1,0
670,23,0.0,0.0,0.9,0.7,31.0,17,8.0,3.0,11.6,0.0,0.0,0.0,1,11,19,6,7,0,0,1
671,25,2.0,1.0,1.2,1.8,35.0,17,6.0,1.0,18.4,0.0,1.0,1.0,1,10,18,2,7,1,0,0
672,26,0.0,1.0,0.5,0.5,48.0,17,11.0,3.0,23.2,1.0,0.0,0.0,0,17,20,0,7,0,1,0
673,27,1.0,1.0,1.0,2.4,39.0,17,11.0,4.0,19.7,2.0,0.0,0.0,1,16,18,3,7,0,0,1
674,28,0.0,3.0,0.3,2.6,45.0,7,6.0,2.0,15.4,0.0,0.0,0.0,0,19,12,6,7,0,1,0
675,29,1.0,1.0,0.9,1.3,54.0,17,9.0,1.0,18.0,0.0,0.0,0.0,1,1,18,3,7,0,0,1
676,31,1.0,3.0,1.7,1.5,69.0,12,13.0,5.0,13.5,0.0,0.0,0.0,1,2,16,6,7,0,1,0
677,0,1.0,0.0,1.2,1.1,48.0,15,15.0,4.0,17.8,0.0,0.0,0.0,0,17,16,6,7,1,0,0
678,22,2.0,1.0,1.9,0.4,58.0,15,9.0,4.0,17.2,1.0,1.0,1.0,0,6,15,5,7,1,0,0
679,32,4.0,2.0,1.6,1.3,43.0,15,11.0,6.0,16.3,0.0,0.0,0.0,1,4,15,5,7,1,0,0
680,33,2.0,2.0,1.2,2.6,42.0,15,11.0,5.0,17.4,0.0,0.0,0.0,1,11,12,5,7,0,0,1
681,34,0.0,2.0,0.4,0.7,46.0,15,6.0,2.0,20.3,1.0,0.0,0.0,0,16,14,6,7,0,1,0
682,35,1.0,2.0,1.5,2.9,61.0,14,15.0,4.0,19.1,0.0,0.0,0.0,0,14,14,6,7,0,1,0
683,36,1.0,3.0,0.4,1.5,55.0,15,7.0,1.0,16.2,0.0,0.0,0.0,1,13,12,5,7,0,1,0
684,37,3.0,2.0,2.0,1.9,46.0,4,9.0,7.0,15.1,0.0,0.0,0.0,0,8,12,6,7,1,0,0
685,1,0.0,1.0,1.2,2.9,41.0,4,15.0,8.0,17.7,0.0,0.0,0.0,1,9,17,5,7,0,1,0
686,3,1.0,0.0,1.2,0.7,29.0,15,8.0,3.0,17.1,1.0,1.0,1.0,1,5,20,5,7,1,0,0
687,4,2.0,0.0,1.4,0.8,39.0,15,11.0,6.0,13.0,0.0,0.0,0.0,0,10,18,2,7,1,0,0
688,5,2.0,1.0,0.6,1.4,43.0,12,9.0,2.0,19.7,1.0,0.0,0.0,1,0,17,5,7,1,0,0
689,8,0.0,1.0,0.4,1.3,60.0,12,10.0,2.0,21.0,0.0,0.0,0.0,1,18,17,4,7,0,1,0
690,9,2.0,1.0,0.6,0.7,48.0,17,5.0,3.0,11.7,0.0,0.0,0.0,0,19,20,1,7,1,0,0
691,12,1.0,1.0,0.5,1.2,35.0,17,8.0,2.0,15.0,0.0,0.0,0.0,1,10,20,2,7,0,0,1
692,13,0.0,2.0,0.8,1.7,60.0,12,11.0,3.0,17.5,0.0,0.0,0.0,1,14,12,5,7,0,1,0
693,14,2.0,1.0,1.6,1.3,37.0,12,10.0,6.0,15.9,0.0,0.0,0.0,0,9,19,2,7,1,0,0
694,15,3.0,3.0,1.5,1.8,39.0,13,6.0,3.0,13.7,0.0,0.0,0.0,0,13,20,5,7,0,0,1
695,16,0.0,2.0,0.3,2.5,50.0,13,7.0,2.0,18.7,0.0,0.0,0.0,1,8,19,6,7,0,1,0
696,7,1.0,3.0,1.0,1.0,29.0,16,3.0,2.0,9.4,0.0,0.0,0.0,1,12,20,2,7,0,1,0
697,17,2.0,0.0,1.6,1.4,29.0,19,8.0,5.0,22.8,1.0,1.0,1.0,0,11,17,5,7,1,0,0
698,18,1.0,0.0,1.2,0.6,47.0,13,7.0,1.0,13.8,1.0,0.0,0.0,1,16,20,0,7,1,0,0
699,19,0.0,2.0,0.3,2.4,35.0,3,7.0,1.0,24.0,1.0,0.0,0.0,0,5,18,0,7,0,1,0
700,23,1.0,1.0,2.5,0.7,48.0,3,15.0,7.0,15.1,1.0,0.0,0.0,1,6,18,0,7,0,0,1
701,24,0.0,0.0,0.4,1.2,45.0,19,8.0,1.0,22.0,1.0,0.0,0.0,0,4,20,0,7,0,0,1
702,25,2.0,2.0,1.8,1.4,53.0,17,17.0,6.0,18.5,1.0,1.0,1.0,1,17,20,4,7,0,0,1
703,26,1.0,0.0,0.5,0.8,41.0,12,8.0,1.0,20.8,2.0,0.0,0.0,0,0,20,4,7,1,0,0
704,27,1.0,2.0,1.0,1.6,47.0,12,16.0,3.0,19.6,0.0,0.0,0.0,1,1,20,5,7,0,1,0
705,28,1.0,0.0,1.5,1.3,32.0,17,9.0,3.0,12.5,1.0,0.0,0.0,0,18,16,6,7,1,0,0
706,10,0.0,0.0,1.0,0.6,42.0,17,15.0,5.0,14.6,1.0,0.0,0.0,0,1,18,3,7,0,0,1
707,30,1.0,0.0,0.7,0.3,41.0,17,14.0,4.0,15.9,0.0,0.0,0.0,1,19,18,2,7,1,0,0
708,31,0.0,5.0,1.1,2.5,33.0,13,7.0,2.0,23.1,0.0,0.0,1.0,0,12,16,6,7,0,1,0
709,33,0.0,3.0,0.4,4.8,36.0,15,9.0,3.0,23.1,0.0,0.0,0.0,0,12,15,5,8,0,1,0
710,35,0.0,3.0,0.5,2.3,49.0,16,6.0,0.0,22.1,0.0,0.0,0.0,0,7,15,5,8,0,1,0
711,36,1.0,5.0,1.4,1.1,48.0,4,21.0,4.0,22.5,0.0,0.0,0.0,1,0,12,6,8,0,1,0
712,1,0.0,3.0,0.5,2.0,51.0,12,11.0,1.0,16.6,0.0,0.0,0.0,1,2,15,5,8,0,1,0
713,3,0.0,2.0,0.5,1.8,29.0,12,8.0,3.0,26.7,0.0,0.0,0.0,0,11,12,6,8,0,1,0
714,4,3.0,2.0,1.3,1.3,38.0,12,10.0,5.0,15.3,0.0,0.0,0.0,1,16,15,5,8,1,0,0
715,5,0.0,2.0,0.4,2.1,35.0,8,9.0,4.0,25.4,0.0,0.0,0.0,0,5,12,6,8,0,1,0
716,6,1.0,1.0,1.4,1.2,46.0,12,25.0,7.0,18.3,2.0,0.0,0.0,1,10,19,2,8,0,0,1
717,7,1.0,4.0,1.2,2.3,38.0,12,9.0,3.0,19.9,0.0,1.0,1.0,0,13,15,5,8,0,1,0
718,8,0.0,2.0,1.3,0.8,56.0,17,16.0,4.0,20.2,0.0,0.0,0.0,1,18,17,5,8,0,1,0
719,9,0.0,0.0,0.2,0.4,47.0,4,4.0,2.0,21.3,1.0,0.0,0.0,0,14,15,5,8,0,0,1
720,10,1.0,1.0,1.2,1.4,30.0,4,11.0,4.0,15.1,0.0,0.0,0.0,1,19,12,2,8,0,0,1
721,13,1.0,4.0,1.4,4.5,40.0,4,9.0,4.0,18.1,1.0,0.0,0.0,0,0,15,1,8,0,1,0
722,15,1.0,2.0,0.9,1.7,28.0,4,12.0,4.0,19.6,0.0,0.0,0.0,1,17,16,6,8,0,1,0
723,16,4.0,2.0,3.3,2.2,61.0,4,24.0,7.0,16.1,0.0,0.0,0.0,1,4,19,1,8,1,0,0
724,17,0.0,2.0,0.6,2.2,62.0,4,8.0,0.0,18.8,0.0,0.0,0.0,0,6,15,5,8,0,1,0
725,18,0.0,3.0,2.2,1.9,51.0,12,15.0,3.0,18.0,0.0,0.0,0.0,1,13,12,5,8,0,1,0
726,19,1.0,3.0,1.3,2.4,45.0,16,8.0,5.0,18.7,0.0,0.0,0.0,0,18,19,4,8,0,1,0
727,20,0.0,2.0,0.8,1.3,59.0,13,14.0,4.0,21.1,0.0,0.0,0.0,0,16,19,2,8,0,1,0
728,21,1.0,2.0,0.8,1.2,37.0,12,12.0,5.0,19.8,0.0,0.0,0.0,1,5,14,6,8,0,1,0
729,23,1.0,3.0,0.2,2.0,48.0,15,6.0,3.0,21.8,0.0,0.0,0.0,0,10,15,5,8,0,1,0
730,24,1.0,2.0,1.1,2.6,38.0,15,7.0,2.0,21.7,0.0,0.0,0.0,1,11,14,6,8,0,1,0
731,25,0.0,2.0,0.5,1.8,35.0,20,5.0,0.0,18.0,1.0,0.0,0.0,1,12,12,5,8,0,1,0
732,27,2.0,0.0,1.5,1.1,41.0,12,12.0,5.0,16.6,0.0,0.0,0.0,1,7,15,5,8,1,0,0
733,28,1.0,0.0,2.5,2.2,51.0,12,16.0,4.0,18.2,0.0,1.0,1.0,0,2,15,5,8,1,0,0
734,30,0.0,1.0,0.5,2.0,60.0,19,6.0,2.0,20.2,0.0,0.0,0.0,0,19,15,5,8,0,1,0
735,31,0.0,4.0,0.7,2.1,67.0,12,16.0,2.0,20.7,0.0,0.0,0.0,1,14,15,6,8,0,1,0
736,0,0.0,3.0,0.1,1.9,46.0,12,5.0,2.0,25.1,0.0,0.0,0.0,1,0,12,5,8,0,1,0
737,11,3.0,4.0,1.7,1.4,49.0,12,13.0,5.0,21.5,1.0,1.0,1.0,0,9,15,5,8,0,1,0
738,22,0.0,3.0,0.7,1.4,64.0,4,16.0,2.0,16.6,0.0,0.0,0.0,1,1,17,0,8,0,1,0
739,32,0.0,1.0,0.9,1.2,52.0,12,10.0,2.0,18.3,1.0,0.0,0.0,0,19,14,6,8,0,1,0
740,34,1.0,2.0,1.1,2.5,64.0,14,16.0,3.0,18.5,0.0,0.0,0.0,1,6,15,5,8,0,1,0
741,36,0.0,1.0,1.7,1.3,47.0,12,12.0,2.0,21.1,2.0,0.0,1.0,0,18,20,5,8,0,1,0
742,37,2.0,3.0,1.9,2.0,54.0,12,13.0,6.0,20.1,0.0,0.0,1.0,1,7,12,6,8,0,1,0
743,1,2.0,1.0,2.2,1.2,32.0,20,9.0,4.0,21.5,1.0,1.0,1.0,0,10,17,0,8,1,0,0
744,2,0.0,2.0,0.3,2.9,31.0,3,6.0,1.0,18.8,0.0,0.0,0.0,0,12,15,5,8,0,1,0
745,3,1.0,1.0,1.5,1.8,26.0,4,10.0,5.0,16.9,0.0,0.0,0.0,1,11,16,6,8,0,0,1
746,4,0.0,0.0,1.0,0.5,46.0,4,9.0,4.0,14.7,0.0,0.0,0.0,1,4,20,2,8,0,0,1
747,5,1.0,1.0,1.0,1.4,51.0,4,11.0,4.0,18.3,1.0,0.0,0.0,0,14,20,5,8,0,0,1
748,6,0.0,0.0,0.7,0.2,47.0,7,10.0,1.0,17.6,0.0,0.0,0.0,1,16,15,5,8,0,0,1
749,7,1.0,1.0,1.1,2.4,47.0,7,15.0,4.0,17.3,1.0,0.0,0.0,0,17,20,2,8,0,0,1
750,10,0.0,1.0,0.7,1.6,31.0,20,10.0,2.0,20.1,1.0,0.0,0.0,1,5,17,5,8,0,1,0
751,9,1.0,2.0,0.9,1.7,38.0,4,12.0,5.0,18.4,0.0,0.0,0.0,1,13,20,2,8,0,1,0
752,12,0.0,0.0,0.5,1.8,50.0,4,10.0,2.0,16.8,0.0,0.0,0.0,0,4,19,2,8,0,0,1
753,14,0.0,2.0,0.6,1.4,57.0,4,8.0,1.0,18.4,0.0,0.0,0.0,1,10,18,2,8,0,1,0
754,15,0.0,0.0,1.5,1.0,60.0,12,20.0,2.0,16.5,2.0,0.0,0.0,1,18,17,5,8,0,0,1
755,16,2.0,0.0,2.5,0.3,50.0,17,12.0,3.0,16.0,0.0,0.0,0.0,0,7,19,6,8,1,0,0
756,18,0.0,0.0,1.4,0.1,60.0,12,16.0,4.0,18.6,1.0,0.0,0.0,0,6,12,6,8,0,0,1
757,26,0.0,1.0,0.7,1.6,60.0,17,11.0,3.0,17.1,0.0,0.0,0.0,1,17,18,3,8,0,1,0
758,19,1.0,0.0,1.3,0.9,37.0,17,10.0,3.0,12.7,0.0,0.0,0.0,0,11,14,6,8,1,0,0
759,20,0.0,3.0,0.3,2.2,46.0,15,3.0,0.0,11.2,0.0,0.0,0.0,1,12,20,5,8,0,1,0
760,21,1.0,2.0,1.6,1.3,51.0,12,13.0,6.0,13.0,0.0,0.0,0.0,1,9,20,4,8,0,1,0
761,23,1.0,3.0,1.0,1.5,47.0,12,15.0,7.0,22.5,0.0,0.0,0.0,0,1,16,6,8,0,1,0
762,24,0.0,1.0,0.9,0.5,50.0,4,14.0,3.0,17.3,0.0,0.0,0.0,1,19,20,4,8,0,1,0
763,25,1.0,1.0,0.9,2.7,31.0,17,2.0,0.0,29.8,0.0,1.0,1.0,0,0,13,6,8,0,0,1
764,27,0.0,2.0,0.3,1.7,51.0,12,10.0,3.0,20.6,0.0,0.0,0.0,0,5,17,5,8,0,1,0
765,29,1.0,3.0,0.8,1.6,53.0,4,10.0,3.0,16.8,0.0,0.0,0.0,0,16,15,5,8,0,1,0
766,30,1.0,1.0,0.9,0.9,43.0,4,8.0,5.0,16.8,0.0,0.0,0.0,0,13,18,1,8,0,0,1
767,31,0.0,2.0,1.0,1.3,64.0,4,14.0,0.0,19.6,0.0,0.0,0.0,1,14,16,6,8,0,1,0
768,33,0.0,1.0,1.0,0.4,66.0,10,13.0,2.0,12.8,0.0,0.0,0.0,1,19,20,0,9,0,1,0
769,34,3.0,0.0,2.7,1.4,59.0,16,27.0,9.0,16.9,1.0,0.0,0.0,0,1,20,4,9,1,0,0
770,35,1.0,4.0,2.1,2.9,67.0,10,11.0,4.0,18.0,0.0,0.0,0.0,1,10,20,0,9,0,1,0
771,36,1.0,4.0,0.8,0.9,64.0,2,9.0,3.0,18.9,1.0,0.0,0.0,0,6,15,5,9,0,1,0
772,37,0.0,0.0,1.8,0.9,66.0,10,25.0,4.0,18.0,0.0,0.0,0.0,1,0,16,6,9,0,0,1
773,1,1.0,0.0,2.9,1.2,59.0,16,23.0,6.0,16.5,0.0,0.0,0.0,0,7,17,5,9,1,0,0
774,2,1.0,3.0,0.8,4.1,54.0,16,8.0,3.0,16.8,0.0,0.0,0.0,0,5,20,5,9,0,1,0
775,3,1.0,2.0,1.6,1.3,63.0,10,12.0,6.0,17.7,0.0,1.0,1.0,1,18,20,4,9,0,1,0
776,4,5.0,2.0,2.7,1.5,68.0,10,25.0,10.0,16.7,0.0,0.0,0.0,1,14,18,2,9,1,0,0
777,5,2.0,6.0,1.8,3.6,59.0,10,17.0,4.0,13.9,0.0,0.0,0.0,0,13,16,6,9,0,1,0
778,8,0.0,3.0,1.1,2.6,63.0,10,18.0,5.0,18.5,0.0,0.0,0.0,0,17,12,5,9,0,1,0
779,10,0.0,1.0,0.3,1.4,66.0,10,7.0,2.0,18.4,0.0,0.0,0.0,1,4,15,5,9,0,1,0
780,12,2.0,1.0,0.7,1.4,58.0,10,9.0,2.0,13.6,0.0,0.0,0.0,0,14,18,1,9,1,0,0
781,13,3.0,1.0,2.1,1.8,49.0,10,8.0,6.0,13.3,0.0,0.0,0.0,0,10,14,6,9,1,0,0
782,14,1.0,2.0,1.3,1.6,63.0,10,16.0,7.0,14.8,0.0,0.0,0.0,1,7,19,2,9,0,1,0
783,15,2.0,0.0,1.9,0.4,67.0,10,17.0,7.0,14.3,1.0,0.0,0.0,1,6,20,0,9,1,0,0
784,16,2.0,4.0,0.9,2.3,54.0,10,9.0,5.0,17.6,0.0,0.0,0.0,0,0,16,6,9,0,1,0
785,17,0.0,1.0,1.7,0.6,58.0,16,18.0,7.0,13.2,0.0,0.0,0.0,0,19,20,4,9,0,1,0
786,9,3.0,0.0,1.3,0.9,46.0,2,11.0,7.0,16.2,1.0,0.0,0.0,1,16,18,1,9,1,0,0
787,18,0.0,1.0,0.9,0.7,69.0,10,13.0,3.0,18.9,0.0,0.0,0.0,1,1,17,5,9,0,1,0
788,19,0.0,2.0,1.4,1.8,65.0,10,17.0,2.0,18.4,0.0,0.0,0.0,0,18,20,0,9,0,1,0
789,20,0.0,0.0,0.4,1.0,38.0,10,7.0,4.0,16.0,0.0,0.0,0.0,1,5,12,5,9,0,0,1
790,21,2.0,1.0,1.3,1.6,49.0,10,13.0,4.0,17.5,1.0,0.0,0.0,0,8,20,4,9,1,0,0
791,24,2.0,1.0,0.1,2.1,29.0,10,2.0,2.0,20.5,0.0,0.0,0.0,0,12,12,5,9,1,0,0
792,25,1.0,1.0,2.3,1.4,61.0,10,12.0,5.0,12.0,0.0,0.0,0.0,1,11,20,0,9,0,0,1
793,26,0.0,0.0,0.3,1.2,44.0,10,6.0,3.0,21.9,0.0,0.0,0.0,1,13,14,6,9,0,0,1
794,27,0.0,2.0,0.6,2.3,58.0,10,11.0,2.0,21.6,0.0,0.0,0.0,0,4,15,5,9,0,1,0
795,28,3.0,1.0,2.5,0.9,53.0,10,16.0,7.0,15.0,0.0,0.0,0.0,1,17,12,5,9,1,0,0
796,30,2.0,0.0,1.7,1.6,49.0,2,15.0,7.0,18.8,0.0,0.0,0.0,0,16,18,1,9,1,0,0
797,32,1.0,2.0,1.4,0.8,41.0,17,7.0,1.0,20.7,0.0,1.0,1.0,1,5,15,5,10,0,1,0
798,34,2.0,3.0,2.8,1.7,45.0,16,11.0,6.0,15.2,0.0,0.0,1.0,1,11,17,5,10,0,1,0
799,35,0.0,0.0,0.6,1.4,39.0,16,8.0,1.0,22.6,0.0,0.0,0.0,0,2,15,5,10,0,0,1
800,1,2.0,0.0,1.3,0.6,41.0,16,9.0,3.0,14.7,0.0,0.0,0.0,1,7,16,6,10,1,0,0
801,3,0.0,2.0,0.2,1.9,27.0,16,2.0,0.0,21.6,0.0,0.0,0.0,1,12,15,5,10,0,1,0
802,4,1.0,1.0,0.4,0.9,50.0,16,7.0,2.0,21.1,0.0,0.0,0.0,0,18,20,4,10,0,0,1
803,5,2.0,1.0,0.6,2.4,38.0,16,7.0,3.0,16.9,0.0,0.0,0.0,1,17,19,1,10,1,0,0
804,7,3.0,2.0,0.5,0.9,62.0,16,13.0,5.0,21.1,0.0,0.0,0.0,0,14,17,5,10,1,0,0
805,8,4.0,1.0,1.8,1.5,47.0,12,16.0,9.0,19.0,2.0,0.0,0.0,0,16,19,2,10,1,0,0
806,9,0.0,3.0,0.9,1.7,56.0,12,11.0,2.0,15.6,1.0,0.0,0.0,1,6,12,5,10,0,1,0
807,10,2.0,2.0,1.4,1.9,49.0,12,11.0,3.0,19.0,0.0,0.0,0.0,1,13,19,5,10,0,0,1
808,13,1.0,2.0,0.7,2.9,39.0,16,7.0,1.0,19.0,0.0,0.0,0.0,0,11,15,5,10,0,1,0
809,15,0.0,0.0,1.2,0.6,44.0,16,14.0,1.0,16.2,0.0,0.0,0.0,0,5,15,5,10,0,0,1
810,17,1.0,2.0,2.2,1.2,56.0,12,7.0,0.0,10.2,0.0,1.0,1.0,0,7,19,2,10,0,1,0
811,19,1.0,5.0,0.1,2.5,30.0,7,2.0,2.0,16.6,0.0,0.0,0.0,0,12,17,5,10,0,1,0
812,21,1.0,1.0,2.7,1.4,55.0,15,23.0,4.0,13.8,1.0,0.0,0.0,1,2,15,5,10,0,0,1
813,25,2.0,0.0,1.2,1.8,52.0,16,6.0,4.0,14.3,0.0,0.0,0.0,0,4,15,5,10,1,0,0
814,26,1.0,2.0,1.4,0.4,65.0,12,8.0,1.0,14.8,0.0,0.0,0.0,1,14,15,5,10,0,1,0
815,28,0.0,0.0,0.6,0.8,54.0,16,11.0,3.0,20.0,0.0,0.0,0.0,1,16,19,3,10,0,0,1
816,29,0.0,5.0,0.6,3.0,50.0,16,6.0,0.0,21.1,0.0,0.0,0.0,0,6,15,5,10,0,1,0
817,30,0.0,2.0,0.5,1.6,53.0,16,13.0,2.0,21.0,1.0,0.0,0.0,1,18,15,5,10,0,1,0
818,24,3.0,1.0,2.2,1.4,41.0,17,18.0,9.0,22.7,2.0,1.0,1.0,1,0,19,2,10,1,0,0
819,31,4.0,5.0,1.4,1.8,36.0,12,17.0,9.0,14.8,0.0,0.0,0.0,0,17,15,6,10,0,1,0
820,0,1.0,2.0,1.8,1.5,53.0,12,13.0,4.0,20.6,1.0,0.0,0.0,0,13,20,4,10,0,1,0
821,11,2.0,0.0,0.2,1.1,43.0,12,6.0,2.0,24.0,0.0,0.0,0.0,1,19,15,5,10,1,0,0
822,22,2.0,1.0,0.6,0.5,48.0,12,8.0,5.0,18.7,0.0,0.0,0.0,0,16,15,5,10,1,0,0
823,32,1.0,2.0,1.0,1.0,51.0,12,12.0,5.0,23.8,1.0,0.0,0.0,1,11,12,5,10,0,1,0
824,33,2.0,4.0,2.3,2.3,53.0,12,13.0,6.0,16.3,1.0,1.0,1.0,0,2,15,5,10,0,1,0
825,35,2.0,0.0,1.3,0.4,59.0,12,11.0,4.0,16.5,1.0,1.0,1.0,0,14,15,5,10,1,0,0
826,36,1.0,2.0,0.9,1.3,52.0,12,8.0,2.0,15.7,0.0,0.0,0.0,1,7,15,5,10,0,1,0
827,37,1.0,3.0,0.5,2.7,32.0,3,8.0,2.0,17.0,1.0,0.0,0.0,0,0,20,0,10,0,1,0
828,1,1.0,1.0,1.7,1.4,64.0,12,21.0,7.0,16.9,0.0,0.0,0.0,1,18,17,5,10,0,0,1
829,4,1.0,1.0,1.2,1.0,46.0,12,7.0,2.0,18.5,0.0,1.0,1.0,0,4,15,5,10,0,0,1
830,6,1.0,1.0,1.2,1.4,54.0,12,13.0,5.0,13.3,0.0,0.0,0.0,0,8,19,2,10,0,0,1
831,7,0.0,2.0,0.4,0.9,43.0,15,11.0,3.0,22.3,0.0,0.0,0.0,1,17,19,5,10,0,1,0
832,8,0.0,1.0,1.0,0.5,56.0,12,12.0,2.0,17.8,0.0,0.0,0.0,0,6,15,5,10,0,1,0
833,9,1.0,0.0,0.5,2.4,28.0,15,8.0,3.0,21.2,0.0,0.0,0.0,0,5,15,5,10,1,0,0
834,10,2.0,1.0,1.3,1.4,34.0,15,10.0,5.0,14.8,0.0,0.0,0.0,1,12,15,2,10,1,0,0
835,13,1.0,0.0,0.6,1.0,41.0,15,8.0,4.0,20.1,0.0,0.0,0.0,0,7,12,1,10,1,0,0
836,14,1.0,2.0,1.7,1.5,71.0,15,23.0,5.0,22.2,1.0,0.0,0.0,1,16,15,5,10,0,1,0
837,15,3.0,4.0,1.9,1.9,54.0,12,16.0,6.0,16.3,0.0,0.0,0.0,0,19,12,5,10,0,1,0
838,16,1.0,1.0,1.1,0.6,28.0,16,5.0,2.0,11.4,0.0,0.0,0.0,0,11,20,2,10,0,0,1
839,17,0.0,1.0,1.5,1.3,45.0,12,17.0,6.0,17.2,2.0,0.0,0.0,1,13,14,6,10,0,1,0
840,18,1.0,3.0,3.3,1.1,47.0,10,19.0,8.0,14.8,0.0,0.0,1.0,0,17,13,6,10,0,1,0
841,19,1.0,4.0,1.2,1.7,64.0,15,27.0,5.0,22.4,2.0,0.0,0.0,1,6,17,5,10,0,1,0
842,20,2.0,1.0,1.8,1.2,49.0,15,19.0,3.0,16.4,0.0,0.0,0.0,1,4,19,1,10,1,0,0
843,23,3.0,1.0,2.0,0.2,52.0,15,18.0,8.0,20.6,0.0,0.0,0.0,1,8,15,5,10,1,0,0
844,25,2.0,0.0,1.3,0.8,58.0,10,18.0,4.0,18.1,0.0,0.0,0.0,1,2,15,5,10,1,0,0
845,27,0.0,1.0,1.0,1.1,71.0,10,12.0,5.0,17.7,1.0,0.0,0.0,1,14,20,4,10,0,1,0
846,28,2.0,2.0,0.9,1.2,51.0,16,11.0,5.0,16.9,0.0,0.0,0.0,0,18,15,5,10,0,0,1
847,29,3.0,0.0,3.3,0.6,66.0,10,24.0,12.0,17.6,1.0,0.0,0.0,1,0,12,6,10,1,0,0
848,30,0.0,1.0,0.5,1.0,39.0,18,7.0,2.0,21.5,0.0,0.0,0.0,0,12,20,0,10,0,1,0
849,31,0.0,0.0,0.4,1.5,47.0,10,9.0,3.0,19.9,0.0,0.0,0.0,1,5,15,6,10,0,0,1
850,0,0.0,0.0,0.7,0.7,69.0,10,16.0,1.0,23.9,0.0,0.0,0.0,1,19,14,6,10,0,0,1
851,11,1.0,1.0,0.8,1.1,50.0,10,12.0,3.0,20.8,0.0,0.0,0.0,0,5,16,6,10,0,0,1
852,32,3.0,1.0,2.0,0.6,55.0,10,15.0,6.0,20.5,0.0,0.0,0.0,1,2,15,5,10,1,0,0
853,33,0.0,1.0,0.6,1.2,58.0,10,9.0,3.0,24.7,1.0,0.0,0.0,0,13,15,5,10,0,1,0
854,34,2.0,1.0,1.3,1.1,44.0,10,16.0,7.0,18.0,0.0,0.0,0.0,1,17,12,5,10,1,0,0
855,35,5.0,0.0,1.6,0.1,68.0,10,13.0,5.0,15.4,0.0,0.0,0.0,1,14,16,6,10,1,0,0
856,36,1.0,2.0,0.1,3.5,49.0,10,2.0,1.0,19.5,0.0,0.0,0.0,0,11,15,5,10,0,1,0
